severity,kind,curated_id,project_name,detail
medium,missing_legal,BDS-CURATED-0160,Asia Phú Mỹ – Bình Chánh (dự án do anh Hiếu-GĐPL giới thiệu) 1,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0160,Asia Phú Mỹ – Bình Chánh (dự án do anh Hiếu-GĐPL giới thiệu) 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0304,Bale,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0304,Bale,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0304,Bale,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0304,Bale,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0404,Begin quote,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0404,Begin quote,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0404,Begin quote,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0161,Bà Kèo theo Quy hoạch 1/500 cũ (100% thấp tầng),Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0034,Bãi Container & Dịch vụ Cảng (Diện tích 31 ha) với giá chào 2 trđ/m2 tại Phước Hòa,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0342,Bất động sản khảo sát,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0186,CCN Giao Yến cũng đang ở bước đầu xin dự án,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0186,CCN Giao Yến cũng đang ở bước đầu xin dự án,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0186,CCN Giao Yến cũng đang ở bước đầu xin dự án,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0053,Chen Sea 3,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0036,Chung cư Trường Thịnh,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0025,Chung cư Võ Thị Sáu,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0393,Cty Định Giá Việt,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0393,Cty Định Giá Việt,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0393,Cty Định Giá Việt,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0276,Cát Lái,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0276,Cát Lái,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0276,Cát Lái,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0074,Cát Lái - Sky Habitat,Thiếu diện tích chính
medium,missing_main_area,BDS-CURATED-0187,Cát Lái từ P,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0187,Cát Lái từ P,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0100,Cù Lao Tân Vạn – Centria Island (nguồn,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0101,Cù lao Tân Vạn theo đơn giá bán (đất + nhà) trung bình dựa vào các loại hình do Mr,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0101,Cù lao Tân Vạn theo đơn giá bán (đất + nhà) trung bình dựa vào các loại hình do Mr,Thiếu quy hoạch
medium,missing_planning,BDS-CURATED-0162,Cù lao Tân Vạn với 02 nội dung,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0162,Cù lao Tân Vạn với 02 nội dung,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0162,Cù lao Tân Vạn với 02 nội dung,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0054,Căn hộ Dịch vụ Quận 2 (1,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0075,Cảng Sài Gòn – Thép Việt,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0055,DKC ARITA TWIN TOWER 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0405,Diamond Island Q,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0405,Diamond Island Q,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0405,Diamond Island Q,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0405,Diamond Island Q,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0353,Fenica,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0353,Fenica,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0353,Fenica,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0379,Fenica (16%),Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0379,Fenica (16%),Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0379,Fenica (16%),Thiếu pháp lý
medium,missing_planning,BDS-CURATED-0076,Giá bán đề xuất,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0277,Gladia heights dự kiến triển khai trong 2026 này,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0277,Gladia heights dự kiến triển khai trong 2026 này,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0277,Gladia heights dự kiến triển khai trong 2026 này,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0277,Gladia heights dự kiến triển khai trong 2026 này,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0435,Green Hill 2054482750212548727,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0435,Green Hill 2054482750212548727,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0435,Green Hill 2054482750212548727,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0435,Green Hill 2054482750212548727,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0436,Greenhill Village … 03,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0436,Greenhill Village … 03,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0436,Greenhill Village … 03,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0436,Greenhill Village … 03,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0230,HLW - Merryaland 1,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0230,HLW - Merryaland 1,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0230,HLW - Merryaland 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0013,Hermes Power 1,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0145,High và West của LDG (nguồn từ anh Dũng),Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0145,High và West của LDG (nguồn từ anh Dũng),Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0476,Hiyori e đang tổng hợp thông tin,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0476,Hiyori e đang tổng hợp thông tin,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0476,Hiyori e đang tổng hợp thông tin,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0476,Hiyori e đang tổng hợp thông tin,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0077,Hoa viên Vĩnh Thanh sau khi có Thông số từ P,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0437,Holiday Beach - 14,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0437,Holiday Beach - 14,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0437,Holiday Beach - 14,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0437,Holiday Beach - 14,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0146,Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0146,Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0146,Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn,Thiếu pháp lý
medium,missing_planning,BDS-CURATED-0188,Hoà Xuân 15h by Unknown User,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0188,Hoà Xuân 15h by Unknown User,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0380,Hoàng Cát Center,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0380,Hoàng Cát Center,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0343,Hoàng Cát Center có quy mô 7,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0103,Hội An Riverside Resort & Spa theo Concept Lamanon và giá kinh doanh của anh David Cường cung cấp,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0103,Hội An Riverside Resort & Spa theo Concept Lamanon và giá kinh doanh của anh David Cường cung cấp,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0103,Hội An Riverside Resort & Spa theo Concept Lamanon và giá kinh doanh của anh David Cường cung cấp,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0231,Hội An Riverside có nhiều khả năng thay đổi concept,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0231,Hội An Riverside có nhiều khả năng thay đổi concept,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0231,Hội An Riverside có nhiều khả năng thay đổi concept,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0231,Hội An Riverside có nhiều khả năng thay đổi concept,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0104,IDEO CHANRAN 70 RIVERVIEW nằm trên đường Charan Sanit Wong,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0232,IDEO cách trung tâm Bangk,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0232,IDEO cách trung tâm Bangk,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0232,IDEO cách trung tâm Bangk,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0232,IDEO cách trung tâm Bangk,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0189,IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0189,IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0189,IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0189,IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0438,IRR thấp hơn ạ,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0438,IRR thấp hơn ạ,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0438,IRR thấp hơn ạ,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0438,IRR thấp hơn ạ,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0344,KCN Phước An tại xã Phước An,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0078,KCN Thái Hòa – Liễn Sơn – Liên Hòa - Khu vực 1 (284 ha) thuộc địa phận các xã,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0105,KCN do Tập đoàn Xuận Thiện làm CĐT với 02 Nhà máy Gang thép - Cán thép đã dược tỉnh phê duyệt chủ trương đầu t,Thiếu quy hoạch
medium,missing_planning,BDS-CURATED-0163,KDC,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0163,KDC,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0163,KDC,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0364,KDC Đại Nam,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0364,KDC Đại Nam,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0406,KDC Đại Nam T01,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0406,KDC Đại Nam T01,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0406,KDC Đại Nam T01,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0406,KDC Đại Nam T01,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0080,KHU DU LỊCH SINH THÁI BIỂN CAO CẤP LẠC VIỆT,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0081,KHU ĐÔ THỊ MỚI G1,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0081,KHU ĐÔ THỊ MỚI G1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0190,KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0190,KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0190,KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0407,Khu Chung Cư & Văn Phòng An Phú 2,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0407,Khu Chung Cư & Văn Phòng An Phú 2,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0407,Khu Chung Cư & Văn Phòng An Phú 2,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0361,Khu Công Nghiệp Và Khu Phi Thuế Quan Xuân Cầu tại Khu Cảng Cửa Ngõ Quốc Tế Lạch Huyện,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0147,Khu chung Cư và văn phòng An PHú Quy hoạch chỉ tiết 1/500 đã được phê duyệt có 3 khu chức năng chính,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0147,Khu chung Cư và văn phòng An PHú Quy hoạch chỉ tiết 1/500 đã được phê duyệt có 3 khu chức năng chính,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0365,Khu du lịch,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0365,Khu du lịch,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0278,Khu nhà ở công nhân và chuyên gia tại xã Nhơn Trạch của Công ty TNHH Vạn Phúc,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0278,Khu nhà ở công nhân và chuyên gia tại xã Nhơn Trạch của Công ty TNHH Vạn Phúc,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0278,Khu nhà ở công nhân và chuyên gia tại xã Nhơn Trạch của Công ty TNHH Vạn Phúc,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0278,Khu nhà ở công nhân và chuyên gia tại xã Nhơn Trạch của Công ty TNHH Vạn Phúc,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0058,Khu Đô Thị Mới Hậu Nghĩa - Đức Hòa,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0164,Khu Đô Thị Văn Giang (Red River Villa) tại Hưng Yên,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0233,Khu đô thị Bắc Quán Hành tại thị trấn Quán Hành,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0233,Khu đô thị Bắc Quán Hành tại thị trấn Quán Hành,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0233,Khu đô thị Bắc Quán Hành tại thị trấn Quán Hành,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0233,Khu đô thị Bắc Quán Hành tại thị trấn Quán Hành,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0107,Khu đất Ngô Chí Quốc Bình Chiểu Thủ Đức,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0107,Khu đất Ngô Chí Quốc Bình Chiểu Thủ Đức,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0127,Khách sạn,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0084,Khách sạn 5 sao 12 Hùng Vương Đà Lạt,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0084,Khách sạn 5 sao 12 Hùng Vương Đà Lạt,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0394,Long Tân đến nay là khoảng 871 tỷ,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0394,Long Tân đến nay là khoảng 871 tỷ,Thiếu pháp lý
medium,missing_legal,BDS-CURATED-0148,Lô mặt tiền Quốc Lộ 13 Hiệp Bình Phước,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0148,Lô mặt tiền Quốc Lộ 13 Hiệp Bình Phước,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0149,Masteri An Phú - Masteri Thảo Điền - The Vista tăng 40-50% giá trị chỉ trong 3 tháng ) 🎉 Nếu lấy sàn thứ 2 (70,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0149,Masteri An Phú - Masteri Thảo Điền - The Vista tăng 40-50% giá trị chỉ trong 3 tháng ) 🎉 Nếu lấy sàn thứ 2 (70,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0305,Minh Ngọc,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0305,Minh Ngọc,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0305,Minh Ngọc,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0305,Minh Ngọc,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0408,NOXH của Công ty Ba Huân,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0408,NOXH của Công ty Ba Huân,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0408,NOXH của Công ty Ba Huân,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0408,NOXH của Công ty Ba Huân,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0015,NOXH khu vực Phước An,Thiếu pháp lý
medium,missing_planning,BDS-CURATED-0165,NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0165,NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0409,NOXH Đồng Nai (2 dự án trung tâm Biên Hòa)1,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0409,NOXH Đồng Nai (2 dự án trung tâm Biên Hòa)1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0381,NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0381,NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0381,NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0191,Nguyễn Thiện Thuật và Đoàn Trần Nghiệp - Nha Trang,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0191,Nguyễn Thiện Thuật và Đoàn Trần Nghiệp - Nha Trang,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0191,Nguyễn Thiện Thuật và Đoàn Trần Nghiệp - Nha Trang,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0191,Nguyễn Thiện Thuật và Đoàn Trần Nghiệp - Nha Trang,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0306,Ngọc Hồi Thanh Trì,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0306,Ngọc Hồi Thanh Trì,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0306,Ngọc Hồi Thanh Trì,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0306,Ngọc Hồi Thanh Trì,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0410,PGK,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0410,PGK,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0410,PGK,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0338,PGK phương án 900 tỷ,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0338,PGK phương án 900 tỷ,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0338,PGK phương án 900 tỷ,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0128,Parklane,Thiếu diện tích chính
medium,missing_main_area,BDS-CURATED-0307,Parklane P,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0307,Parklane P,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0307,Parklane P,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0307,Parklane P,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0366,Phú Gia Khiêm,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0366,Phú Gia Khiêm,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0366,Phú Gia Khiêm,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0439,Phú Gia Khiêm và Phú Quang,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0439,Phú Gia Khiêm và Phú Quang,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0439,Phú Gia Khiêm và Phú Quang,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0439,Phú Gia Khiêm và Phú Quang,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0192,Phú Gia Khiêm về việc điều chỉnh chỉ tiêu dân số,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0192,Phú Gia Khiêm về việc điều chỉnh chỉ tiêu dân số,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0345,Phú Gia Khiêm với 02 phương án,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0345,Phú Gia Khiêm với 02 phương án,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0234,Phú Quang khoảng 350m + Có 2 mặt tiếp xúc,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0234,Phú Quang khoảng 350m + Có 2 mặt tiếp xúc,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0234,Phú Quang khoảng 350m + Có 2 mặt tiếp xúc,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0234,Phú Quang khoảng 350m + Có 2 mặt tiếp xúc,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0129,Phú Quang khoảng 350m + Có 2 mặt tiếp xúc kênh rạch II/ Kết nối giao thông đến dự án,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0129,Phú Quang khoảng 350m + Có 2 mặt tiếp xúc kênh rạch II/ Kết nối giao thông đến dự án,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0395,Phú Đông premier gần PH đang bán giá 37 39,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0395,Phú Đông premier gần PH đang bán giá 37 39,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0395,Phú Đông premier gần PH đang bán giá 37 39,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0333,Phượng Hoàng,Thiếu diện tích chính
medium,missing_main_area,BDS-CURATED-0279,Phượng Hoàng theo Chính sách bán hàng mới từ Mr Cường (SM),Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0279,Phượng Hoàng theo Chính sách bán hàng mới từ Mr Cường (SM),Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0279,Phượng Hoàng theo Chính sách bán hàng mới từ Mr Cường (SM),Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0279,Phượng Hoàng theo Chính sách bán hàng mới từ Mr Cường (SM),Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0280,Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0280,Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0280,Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0280,Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0355,Phụ trách Lâm Đồng và P,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0355,Phụ trách Lâm Đồng và P,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0193,Regalia Gold 4 sao tại Nha Trang,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0193,Regalia Gold 4 sao tại Nha Trang,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0193,Regalia Gold 4 sao tại Nha Trang,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0193,Regalia Gold 4 sao tại Nha Trang,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0150,Richland Quận 9,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0382,"SADACO - Phú Mỹ""",Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0382,"SADACO - Phú Mỹ""",Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0382,"SADACO - Phú Mỹ""",Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0382,"SADACO - Phú Mỹ""",Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0411,Serene Đà Nẵng với những nội dung sau,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0411,Serene Đà Nẵng với những nội dung sau,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0411,Serene Đà Nẵng với những nội dung sau,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0411,Serene Đà Nẵng với những nội dung sau,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0108,Suối Nhum với giá 1180 tỷ theo hình thức chuyển nhượng 100% cổ phần cty với hiện trạng có Quy hoạch mới dự kiế,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0131,Swan Park và Swan Bay,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0131,Swan Park và Swan Bay,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0412,Swanbay 456ha hiện Dic đã chuyển,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0412,Swanbay 456ha hiện Dic đã chuyển,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0412,Swanbay 456ha hiện Dic đã chuyển,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0194,Swanbay 456ha hiện Dic đã chuyển nhượng lại các dự án thành phần cho các chủ đầu tư khác nên có nhiều dự án co,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0194,Swanbay 456ha hiện Dic đã chuyển nhượng lại các dự án thành phần cho các chủ đầu tư khác nên có nhiều dự án co,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0194,Swanbay 456ha hiện Dic đã chuyển nhượng lại các dự án thành phần cho các chủ đầu tư khác nên có nhiều dự án co,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0166,Sông Đà - Quốc Cường Gia Lai (Nguồn từ Mr Tiến R&D) có giá chào 6,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0235,Sơn xdung đưa ở DT743 đó,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0235,Sơn xdung đưa ở DT743 đó,Thiếu pháp lý
