master_id,project_name,query,priority,latest_report_date,sample_excerpt,google_maps_search_url
BDS-MASTER-0260,hiện tại là 28,hiện tại là 28,1,2025-10-13,"[2025-10-13] Thao L - INVT 10/13/2025 1:25 PM Translate Đơn giá vốn của dự án hiện tại là 28,7 triệu đồng/m² (giá sàn), chưa bao gồm chi phí bán hàng (CPBH). Trường hợp phát sinh thêm CPBH, khoản chi này sẽ được cộng trực tiếp vào giá vốn để xác định mức giá hòa vốn. Theo đề xuất hiện nay của Phòng Kinh doanh, tổng CPBH dự kiến là 215 tỷ đồng (chưa bao gồm VAT). Với giả định này, giá bán hòa vốn của dự án được xác định ở mức khoảng 36 triệu đồng/m². Làm việc kỹ với a Cường sales đi, coi chính...",https://www.google.com/maps/search/hi%E1%BB%87n+t%E1%BA%A1i+l%C3%A0+28
BDS-MASTER-0367,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,1,2025-04-08,[2025-04-08] Unknown User 4/8/2025 7:37 PM Hana Anh xin trao đổi thêm với chỗ chị Hana về giữa chỗ tỷ lệ GOP về tới EBITDA đối với các dự án hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à. Đợt trước anh có xem thì thấy có dự án chênh lệch lớn nhưng cũng có cái chênh lệch nhỏ nên cũng chưa rõ bên mình có đặc thù gì khác ko à. Ok by Unknown User,https://www.google.com/maps/search/hi%E1%BB%87n+t%E1%BA%A1i+m%C3%ACnh+%C4%91ang+v%E1%BA%ADn+h%C3%A0nh+%C4%91%E1%BB%83+xem+th%E1%BB%AD+m%C3%ACnh+c%C3%B3+chi+ph%C3%AD+n%C3%A0o+kh%C3%A1c+c%E1%BA%A7n+b%E1%BB%95+sung+kh%C3%B4ng+%C3%A0
BDS-MASTER-0308,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,1,2023-06-16,"[2023-06-16] Huy M - IM 6/16/2023 9:24 PM Edited Lúc đi vẫn chưa có thông tin cao độ về dự án khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này. Nên chưa rõ lắm về chi phí 1.5 trđ Tuấn đang đề cập à image by Unknown User, has an attachment.",https://www.google.com/maps/search/khi+th%E1%BB%B1c+hi%E1%BB%87n+kcn+ph%E1%BA%A3i+san+l%E1%BA%A5p+th%C3%AAm+%E1%BB%9F+m%E1%BB%A9c+bao+nhi%C3%AAu+n%C3%AAn+c%C5%A9ng+ch%C6%B0a+%C6%B0%E1%BB%9Bc+t%C3%ADnh+chi+ph%C3%AD+san+l%E1%BA%A5p+cho+d%E1%BB%B1+%C3%A1n+n%C3%A0y
BDS-MASTER-0093,khu mặt tiền đường Ngô Chí Quốc (gom đất gần Phú Quang)- Cập nhật Quy hoạch Phân khu,khu mặt tiền đường Ngô Chí Quốc (gom đất gần Phú Quang)- Cập nhật Quy hoạch Phân khu,1,,"[] Dạ P.ĐT báo cáo sếp Admin 01 cập nhật dự án khu mặt tiền đường Ngô Chí Quốc (gom đất gần Phú Quang)- Cập nhật Quy hoạch Phân khu. Theo QH PK3 được duyệt 2025, quỹ đất quan tâm thuộc ô đất OD-1, MN-1 và CX-2 (thuộc Đơn vị ở 1), trong đô ô OD-1 (diện tích PHQH 2.15ha) có các thông số sau: + Dân số 1.300 (tăng 800 dân so với QH cũ), + Tầng cao: 30 (không đổi) + Hệ số: 7 (không đổi) * ô MN-1 và CX-2 vẫn có chức năng giáo dục và cây xanh (không đổi) A/Phương án hỗn hợp thấp tầng (tối ưu số dân 1.3",https://www.google.com/maps/search/khu+m%E1%BA%B7t+ti%E1%BB%81n+%C4%91%C6%B0%E1%BB%9Dng+Ng%C3%B4+Ch%C3%AD+Qu%E1%BB%91c+%28gom+%C4%91%E1%BA%A5t+g%E1%BA%A7n+Ph%C3%BA+Quang%29-+C%E1%BA%ADp+nh%E1%BA%ADt+Quy+ho%E1%BA%A1ch+Ph%C3%A2n+khu
BDS-MASTER-0448,khu vực phía Bắc theo chỉ đạo của Anh Tâm,khu vực phía Bắc theo chỉ đạo của Anh Tâm,1,2023-04-15,"[2023-04-15] Huy M - IM 4/15/2023 11:04 AM K.ĐT gửi CEO Tuan Tran-CEO lịch trình công tác các dự án khu vực phía Bắc theo chỉ đạo của Anh Tâm, cụ thể: image by Huy M - IM",https://www.google.com/maps/search/khu+v%E1%BB%B1c+ph%C3%ADa+B%E1%BA%AFc+theo+ch%E1%BB%89+%C4%91%E1%BA%A1o+c%E1%BB%A7a+Anh+T%C3%A2m
BDS-MASTER-0370,khác Team cũng có đánh giá lại theo giá thị trường,khác Team cũng có đánh giá lại theo giá thị trường,1,2025-04-18,"[2025-04-18] Unknown User 4/18/2025 6:56 PM 🎙Audio message Đúng rồi à. Cái Long Tân này bên Team có đánh giá lại theo giá mới, không phải lấy theo giá sổ sách à. Nếu CLN thì giá tầm 6 7 tr còn đất lúa thì 2 3 nếu trung bình 50 50% thì giá trung bình là tầm 4. Cũng do là chưa biết cơ cấu bao nhiêu nên tạm lấy giá đấy lúa 2 3 triệu nên giá định giá đang là 4200 tỷ à. Ngoài ra còn có các dự án khác Team cũng có đánh giá lại theo giá thị trường",https://www.google.com/maps/search/kh%C3%A1c+Team+c%C5%A9ng+c%C3%B3+%C4%91%C3%A1nh+gi%C3%A1+l%E1%BA%A1i+theo+gi%C3%A1+th%E1%BB%8B+tr%C6%B0%E1%BB%9Dng
BDS-MASTER-0449,khác với tỷ lệ,khác với tỷ lệ,1,2023-06-06,[2023-06-06] Binh Vo-GD-PTDT 6/6/2023 10:16 PM Giờ Aqua cũng đã bán gần hết. Nếu giảm giá từ CĐT thì sẽ rất khó để thu tiền tiếp vs khách hàng mà đã bán. Nên cái này chắc họ cũng phải cân nhắc lại phương án. Có thể giảm giá ở các dự án khác với tỷ lệ ... by Unknown User,https://www.google.com/maps/search/kh%C3%A1c+v%E1%BB%9Bi+t%E1%BB%B7+l%E1%BB%87
BDS-MASTER-0309,khác đang mở bán trên thị trường,khác đang mở bán trên thị trường,1,2022-08-10,[2022-08-10] Quy Vo-PTDT 8/10/2022 10:49 AM Đối với shophouse thì giá bán đang đề xuất khoảng 1.5 lần căn hộ ở như các dự án khác đang mở bán trên thị trường. Dự án The Sang Residence đang gần hoàn thàn... by Unknown User,https://www.google.com/maps/search/kh%C3%A1c+%C4%91ang+m%E1%BB%9F+b%C3%A1n+tr%C3%AAn+th%E1%BB%8B+tr%C6%B0%E1%BB%9Dng
BDS-MASTER-0371,khách sạn Dự án Holiday,"khách sạn Dự án Holiday, Hội An",1,2024-09-14,"[] Báo cáo Mr. Mike tiến độ các công việc liên quan đến các dự án khách sạn Dự án Holiday: Đã có PAKD sau khi trao đổi với Mr Cường-GM và TMĐT ước tính củ dự án. Đang tính toán kết quả. Dự án Phú Hải: Đã có báo cáo của R&D. Đang phối hợp QS để lên TMĐT Dự án Hội An: Sau khi báo cáo lần 1, đang chờ RD khảo sát lại thị trường và QS tính toán lại TMĐT cho phù hợp với chuẩn 4*. Hiện Team cũng đang tập trung để hoàn thiện xong các dự án trong tuần này: + Đã trao đổi với Mr. Harry, đang cập nhật lại c",https://www.google.com/maps/search/kh%C3%A1ch+s%E1%BA%A1n+D%E1%BB%B1+%C3%A1n+Holiday%2C+H%E1%BB%99i+An
BDS-MASTER-0311,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,1,,"[] P.ĐT có nhận yêu cầu tính toán hiệu quả dự án khách sạn Đông Á Premier tại số 186/14 Hùng Vương, Phường Lộc Thọ, TP Nha Trang, T. Khánh Hòa, với diện tích đất 690,4m² (nguồn: anh Sơn - trợ lý) Về mặt thị trường, phòng R&D đề xuất khảo sát dự án, do dự án được đánh giá phân khúc 3 sao. Dự án được tọa lạc trong hẻm và phân khúc 3 sao có nhiều phòng và giá cả cạnh tranh nên cần khảo sát thực tế để đánh giá lại phân khúc này, cũng như cập nhật lại thị trường chung của Nha Trang -> Để có đề xuất c",https://www.google.com/maps/search/kh%C3%A1ch+s%E1%BA%A1n+%C4%90%C3%B4ng+%C3%81+Premier+t%E1%BA%A1i+s%E1%BB%91+186%2F14+H%C3%B9ng+V%C6%B0%C6%A1ng
BDS-MASTER-0313,là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số,là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số,1,,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về cập nhật độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: - Chi phí chuyển nhượng của dự án là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số: Biến số 1: Đơn giá đóng tiền sử dụng đất trên tổng diện tích đất phù hợp quy hoạch Biến số 2: Hệ số sử dụng đất toàn khu (tầng cao và dân số phải tăng thêm tương ứng với hệ số sử dụng Đấ",https://www.google.com/maps/search/l%C3%A0+300+t%E1%BB%B7+-+%C4%90%E1%BB%99+nh%E1%BA%A1y+L%E1%BB%A3i+nhu%E1%BA%ADn+tr%C6%B0%E1%BB%9Bc+thu%E1%BA%BF+%2F+T%E1%BB%95ng+m%E1%BB%A9c+%C4%91%E1%BA%A7u+t%C6%B0+c%E1%BB%A7a+d%E1%BB%B1+%C3%A1n+v%E1%BB%9Bi+2+bi%E1%BA%BFn+s%E1%BB%91
BDS-MASTER-0198,là 547 tỷ,là 547 tỷ,1,,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: Tháng 1/2025 phòng đã báo cáo hiệu quả dự án, với: - Hệ số sử dụng Đất: 3,73, trong đó chung cư cao tầng là 3,16 và nhà ở thấp tầng là 0,57. Trong điều kiện phải xin thêm được 661 dân thì chi phí chuyển nhượng dự án là 547 tỷ, tương ứng với 33tr/m² đất Chạy độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư với các ",https://www.google.com/maps/search/l%C3%A0+547+t%E1%BB%B7
BDS-MASTER-0450,lớn thì gần như sẽ phải đấu t,lớn thì gần như sẽ phải đấu t,1,2024-12-16,[2024-12-16] Huy M - IM 12/16/2024 8:48 PM Translate Theo quy định vậy thì đc hiểu là NN sẽ thực hiện và theo thời gian đã nêu trong lúc chào thầu. Nếu làm dự án lớn thì gần như sẽ phải đấu t... by Huy M - IM,https://www.google.com/maps/search/l%E1%BB%9Bn+th%C3%AC+g%E1%BA%A7n+nh%C6%B0+s%E1%BA%BD+ph%E1%BA%A3i+%C4%91%E1%BA%A5u+t
BDS-MASTER-0373,lớn thì gần như sẽ phải đấu thầu,lớn thì gần như sẽ phải đấu thầu,1,2024-12-16,[2024-12-16] Huy M - IM 12/16/2024 8:50 PM Translate Nếu làm dự án lớn thì gần như sẽ phải đấu thầu. Nên anh đề xuất P.PLDA có buổi training về các quy định luật hiện hành về đấu thầu à… Link https://tienphong.vn/dau-thau-khu-do-t... by Huy M - IM,https://www.google.com/maps/search/l%E1%BB%9Bn+th%C3%AC+g%E1%BA%A7n+nh%C6%B0+s%E1%BA%BD+ph%E1%BA%A3i+%C4%91%E1%BA%A5u+th%E1%BA%A7u
BDS-MASTER-0451,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,1,2023-04-26,[2023-04-26] Huy M - IM 4/26/2023 10:30 AM Đường kết nối chính ra Hải Phòng từ dự án mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra ... by Unknown User,https://www.google.com/maps/search/m%C3%ACnh+l%C3%A0+%C4%91%C6%B0%E1%BB%9Dng+ven+bi%E1%BB%83n+r%E1%BB%93i+l%C3%AAn+Cao+T%E1%BB%91c+ra+C%E1%BA%A3ng+H%E1%BA%A3i+Ph%C3%B2ng+Anh+v%E1%BA%BD+cho+em+%C4%91%C6%B0%E1%BB%9Dng+b%E1%BB%99+v%C3%A0+%C4%91%C6%B0%E1%BB%9Dng+s%C3%B4ng+%C4%91i+ra
BDS-MASTER-0377,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,1,2024-06-02,[2024-06-02] Tuan Tran-CEO 6/2/2024 9:25 AM https://m.cafebiz.vn/ngan-hang-rao-ban-du-an-nghi-duong-nghin-ty-ba-truong-my-lan-tung-thau-tom-176240601115633272.chn?fbclid=IwZXh0bgNhZW0CMTEAAR0gCq068odDwfaVarWXMrVzKJsb5N8mA7iQBstez2vOEGsFuEzu6c2XlSg_aem_AcxQFSkDhP9A9hf7e1nWIyBRpzUs6iL9wF0qP3p0ABLJ4FzSDldhLOZLzi9adCYt-RhJ7elval4J1vy0KIB-0uoU Ngân hàng rao bán dự án nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (VietinBank Thủ Thiêm) vừa,https://www.google.com/maps/search/ngh%E1%BB%89+d%C6%B0%E1%BB%A1ng+ngh%C3%ACn+t%E1%BB%B7+b%C3%A0+Tr%C6%B0%C6%A1ng+M%E1%BB%B9+Lan+t%E1%BB%ABng+th%C3%A2u+t%C3%B3m+Ng%C3%A2n+h%C3%A0ng+TMCP+C%C3%B4ng+Th%C6%B0%C6%A1ng+Vi%E1%BB%87t+Nam+-+Chi+nh%C3%A1nh+Th%E1%BB%A7+Thi%C3%AAm+%28
BDS-MASTER-0453,nhiều và phân mảng,nhiều và phân mảng,1,2025-04-17,"[2025-04-17] Unknown User 4/17/2025 8:38 AM DIG HDC khi nào báo cáo đc ta Trong tuần này anh sẽ báo cáo trước DIG, Còn HDC dự án nhiều và phân mảng... cần thêm thời gian để tìm hiểu về hiện trạng thì qua tuần sau anh sẽ báo cáo à. Thoi -Tro Ly GD Liên quan đến nội du... by Huy M - IM",https://www.google.com/maps/search/nhi%E1%BB%81u+v%C3%A0+ph%C3%A2n+m%E1%BA%A3ng
BDS-MASTER-0454,nào mà đóng tssđ hàng năm nó cứ t,nào mà đóng tssđ hàng năm nó cứ t,1,2023-08-11,"[2023-08-11] Binh Vo-GD-PTDT 8/11/2023 10:47 AM Giờ tssđ sẽ rất rát, sẽ định giá sát theo giá thị trường hết Nếu dự án nào mà đóng tssđ hàng năm nó cứ t... by Unknown User",https://www.google.com/maps/search/n%C3%A0o+m%C3%A0+%C4%91%C3%B3ng+tss%C4%91+h%C3%A0ng+n%C4%83m+n%C3%B3+c%E1%BB%A9+t
BDS-MASTER-0378,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,1,2023-08-11,"[2023-08-11] Binh Vo-GD-PTDT 8/11/2023 10:48 AM Edited Nếu dự án nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa. Và theo dự thảo luật đất đai mới đất tmdv là không cho đóng 1 lần nữa thì kinh doanh không thể có hiệu quả được, làm được bao nhiêu đóng hết cho nhà nước",https://www.google.com/maps/search/n%C3%A0o+m%C3%A0+%C4%91%C3%B3ng+tss%C4%91+h%C3%A0ng+n%C4%83m+n%C3%B3+c%E1%BB%A9+t%C4%83ng+h%C3%A0ng+n%C4%83m+n%E1%BB%AFa
BDS-MASTER-0465,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,1,2023-06-06,[2023-06-06] Unknown User 6/6/2023 10:04 PM Cái này là trước Nova bán một số sản phẩm tồn ở các phân khu đã bán trước đâ… Tại thời điểm tháng 10-11/2022 tất cả các bank tài trợ cho nova lock toàn bộ tiền thu được từ bán hàng dự án nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng. Nhưng như giờ các khách hàng đa phần mua cũ... by Unknown User,https://www.google.com/maps/search/n%C3%AAn+Nova+bu%E1%BB%99c+d%E1%BB%ABng+thi+c%C3%B4ng+to%C3%A0n+b%E1%BB%99+%26+b%E1%BB%8B+kh%E1%BB%A7ng+ho%E1%BA%A3ng
BDS-MASTER-0386,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,1,2023-06-16,"[2023-06-16] Unknown User 6/16/2023 9:12 PM Chi phí san lấp mà hết 1.5tr cao dữ v hã Hiện nay chi phí san lấp, hạ tầng kcn trung bình tầm 800 - 1 trđ/m2. Tuỳ theo cao độ của dự án nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250.000 đồng/m3. Đối với hiện trạng dự án mình khảo sát ở kc... by Huy M - IM --- [2023-06-16] Unknown User 6/16/2023 9:12 PM Chi phí san lấp mà hết 1.5tr cao dữ v hã Hiện nay chi phí san lấp, hạ tầng kcn trung bình tầm 800 - 1 trđ/m2. Tuỳ theo cao độ của dự án nếu vù",https://www.google.com/maps/search/n%E1%BA%BFu+v%C3%B9ng+%C4%91%E1%BA%A5t+th%E1%BA%A5p+ph%E1%BA%A3i+san+l%E1%BA%A5p+th%C3%AAm+n%E1%BB%AFa+th%C3%AC+%C4%91%C6%A1n+gi%C3%A1+250
BDS-MASTER-0320,phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction,"phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction, Nhơn Trạch",1,2023-06-22,[2023-06-22] Tuan Tran-CEO 6/22/2023 11:08 AM Tìm hiểu bên Nhơn Trạch xem dự án phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction. Ai nghiên cứu luôn gía cho thuê đất KCN ở g... by Unknown User,https://www.google.com/maps/search/ph%C3%A2n+l%C3%B4+%28+ko+x%C3%A2y+nh%C3%A0%29+n%C3%A0o+%C4%91ang+r%E1%BA%BB+nh%E1%BA%A5t+1+Like+reaction%2C+Nh%C6%A1n+Tr%E1%BA%A1ch
BDS-MASTER-0389,phường Phú Thọ Hòa,"phường Phú Thọ Hòa, Tân Phú",1,,"[] P.ĐT xin báo cáo Sếp Admin 01 về khu đất phường Phú Thọ Hòa, Quận Tân Phú, TP HCM (Nguồn Sếp Tâm) như sau: 1. Pháp lý đất: Diện tích: 13,907.5 m2 Mục đích: Đất trồng cây lâu năm Thời hạn: 50 năm ( 07/2011 – 07/2061) Nguồn gốc",https://www.google.com/maps/search/ph%C6%B0%E1%BB%9Dng+Ph%C3%BA+Th%E1%BB%8D+H%C3%B2a%2C+T%C3%A2n+Ph%C3%BA
BDS-MASTER-0467,quy nhơn nha 1 Heart reaction,quy nhơn nha 1 Heart reaction,1,2023-05-18,[2023-05-18] Tuan Tran-CEO 5/18/2023 3:09 AM Gửi lại em thông tin cái dự án quy nhơn nha 1 Heart reaction. K.ĐT gửi CEO thông tin dự án Greenhill_Quy ... by Huy M - IM,https://www.google.com/maps/search/quy+nh%C6%A1n+nha+1+Heart+reaction
BDS-MASTER-0077,sẽ mất 1 năm để xử lý các vấn đề liên quan khoản nợ đang trong DATC,sẽ mất 1 năm để xử lý các vấn đề liên quan khoản nợ đang trong DATC,1,,"[] P.ĐT dự kiến dự án sẽ mất 1 năm để xử lý các vấn đề liên quan khoản nợ đang trong DATC, và sau đó mất khoảng 2 năm để triển khai pháp lý (kế thừa qh1.500 hiện có). Như vậy dự án sẽ bắt đầu triển khai xây dựng từ cuối 2028- đầu 2029 2.1 Giả định kinh doanh a) Nhóm sản phẩm bán: + Giá bán căn hộ: 56-66 tr/m2 (chưa VAT tim tường) + Giá bán căn shop: 69 – 79 tr/m2 (chưa VAT tim tường) + Giá bán căn hộ cho thuê (theo QH1/500 có loại hình này và P.ĐT định hướng thành sản phẩm bán 50 năm): 47-56 tr/",https://www.google.com/maps/search/s%E1%BA%BD+m%E1%BA%A5t+1+n%C4%83m+%C4%91%E1%BB%83+x%E1%BB%AD+l%C3%BD+c%C3%A1c+v%E1%BA%A5n+%C4%91%E1%BB%81+li%C3%AAn+quan+kho%E1%BA%A3n+n%E1%BB%A3+%C4%91ang+trong+DATC
BDS-MASTER-0392,tham gia để đánh giá thêm về chuyên mô á Sếp,tham gia để đánh giá thêm về chuyên mô á Sếp,1,2026-05-27,"[2026-05-27] Admin 01 5/27/2026 7:36 PM 2. 120 tỷ là số chốt chưa hay áng chừng nhỉ Mình đang tạm lấy theo số bên đó báo Sếp. Số liệu chi tiết thẩm định, cơ sở thì chưa có thông tin để check nên anh mới đề xuất có plda tham gia để đánh giá thêm về chuyên mô á Sếp. Với cái này họ chuyển cty nên cũng cần PTC thẩm định về bctc công tin để xem có khoản nợ tiềm tàng nào ko để tránh rủi ro mình mua vào sau này phát sinh thì mình phải chịu Sếp --- [2026-05-27] Admin 01 5/27/2026 7:36 PM 2. 120 tỷ là số",https://www.google.com/maps/search/tham+gia+%C4%91%E1%BB%83+%C4%91%C3%A1nh+gi%C3%A1+th%C3%AAm+v%E1%BB%81+chuy%C3%AAn+m%C3%B4+%C3%A1+S%E1%BA%BFp
BDS-MASTER-0393,theo link bên dưới,theo link bên dưới,1,2023-05-18,"[2023-05-18] Huy M - IM 5/18/2023 8:27 AM 2022.08.22_Báo cáo Khảo sát và Đánh giá Pháp lý Green Hill, Quy Nhơn.pdf Chi tiết hồ sơ dự án theo link bên dưới: Li... by Huy M - IM --- [2023-05-18] Huy M - IM 5/18/2023 8:28 AM Chi tiết hồ sơ dự án theo link bên dưới: https://belgroupvn-my.sharepoint.com/:f:/g/personal/trieunguyenptdt_beegroup1_com/EvIFMnD3Kf1HuCg73fRIPiYBMqa-3XLyRWrfyrlhKlYtSQ?e=7KAxWR Ủa bữa e nhớ có file thiết kế ở đâu nhỉ by Unknown User",https://www.google.com/maps/search/theo+link+b%C3%AAn+d%C6%B0%E1%BB%9Bi
BDS-MASTER-0470,thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01,thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01,1,2026-03-11,[2026-03-11] Admin 01 3/11/2026 12:00 PM Sao bưa nghe 150-170 mà nhỉ giá này là căn ở block đẹp Trung bình cả dự án thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01,https://www.google.com/maps/search/th%C3%AC+120+-130+%E1%BA%A1+31+l%C3%A0+k%C3%ADch+th%C6%B0%E1%BB%9Bc+sao+nh%E1%BB%89+by+Admin+01
BDS-MASTER-0471,thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên,thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên,1,2025-06-26,"[2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù và dự án thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên chi phí sẽ không được tính à P.Đầu tư gởi thêm hồ sơ mời quan tâm của 2 ... by Khoa L - INVT, has attachments. --- [2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù",https://www.google.com/maps/search/th%C3%B4ng+qua+%C4%91%E1%BA%A5u+th%E1%BA%A7u+n%C3%AAn+kh%E1%BA%A3+n%C4%83ng+cao+ch%E1%BB%89+th%E1%BB%B1c+hi%E1%BB%87n+%C4%91%C6%B0%E1%BB%A3c+chuy%E1%BB%83n+nh%C6%B0%E1%BB%A3ng+th%C3%B4ng+qua+h%C3%ACnh+th%E1%BB%A9c+mua+c%E1%BB%95+ph%E1%BA%A7n+n%C3%AAn
BDS-MASTER-0472,thương hiệu Trump đầu tiên tại Việt Nam - Tuổi Trẻ Online Chiều 21-5,thương hiệu Trump đầu tiên tại Việt Nam - Tuổi Trẻ Online Chiều 21-5,1,2025-05-25,"[2025-05-25] Huy M - IM 5/25/2025 4:39 PM https://tuoitre.vn/thu-tuong-cung-ong-eric-khoi-cong-du-an-thuong-hieu-trump-dau-tien-tai-viet-nam-20250521175920379.htm Thủ tướng cùng ông Eric khởi công dự án thương hiệu Trump đầu tiên tại Việt Nam - Tuổi Trẻ Online Chiều 21-5, Thủ tướng Phạm Minh Chính dự lễ khởi công dự án khu phức hợp đô thị, du lịch sinh thái và sân golf Khoái Châu (dự án Trump International Hưng Yên). tuoitre.vn Image by Huy M - IM",https://www.google.com/maps/search/th%C6%B0%C6%A1ng+hi%E1%BB%87u+Trump+%C4%91%E1%BA%A7u+ti%C3%AAn+t%E1%BA%A1i+Vi%E1%BB%87t+Nam+-+Tu%C3%B4%CC%89i+Tre%CC%89+Online+Chi%E1%BB%81u+21-5
BDS-MASTER-0395,tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote,tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote,1,2022-08-22,"[2022-08-22] Binh Vo-GD-PTDT 8/22/2022 2:49 PM do team đang tập trung làm phân tích nhanh các dự án tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote, Binh Vo-GD-PTDT, 8/22/2022 2:4... by Ngoc V - ASST.",https://www.google.com/maps/search/ti%E1%BB%81n+M%26A+n%C3%AAn+%C4%91ang+b%E1%BB%8B+ph%E1%BA%A9n+b%E1%BB%95+kh%C3%A1+nhi%E1%BB%81u+th%E1%BB%9Di+gian+cho+ph%E1%BA%A7n+ph%C3%A2n+t%C3%ADch+c%C3%A1c+d%E1%BB%B1+%C3%A1n+ti%E1%BB%81n+M%26A+n%C3%A0y+Begin+quote
BDS-MASTER-0474,triển khai,triển khai,1,2023-10-19,"[2023-10-19] Huy M - IM 10/19/2023 2:29 PM KĐT gửi CEO Danh sách các dự án triển khai. Chi tiết theo báo cáo đính kèm: Message by Huy M - IM, has an attachment.",https://www.google.com/maps/search/tri%E1%BB%83n+khai
BDS-MASTER-0327,triển khai chưa mng Team đã trao đổi với A Sơn Trợ lý để lên list các dự án này à,triển khai chưa mng Team đã trao đổi với A Sơn Trợ lý để lên list các dự án này à,1,2023-10-15,"[2023-10-15] Unknown User 10/15/2023 8:12 PM Lên danh sách các dự án triển khai chưa mng Team đã trao đổi với A Sơn Trợ lý để lên list các dự án này à, hiện tại anh Sơn đang trao đổi với anh Nghiệp để list lại các dự án pháp lý có thể triển khai được.",https://www.google.com/maps/search/tri%E1%BB%83n+khai+ch%C6%B0a+mng+Team+%C4%91%C3%A3+trao+%C4%91%E1%BB%95i+v%E1%BB%9Bi+A+S%C6%A1n+Tr%E1%BB%A3+l%C3%BD+%C4%91%E1%BB%83+l%C3%AAn+list+c%C3%A1c+d%E1%BB%B1+%C3%A1n+n%C3%A0y+%C3%A0
