curated_id,dirty_name,suggested_parent_names,cleaning_notes,source_excerpt
BDS-CURATED-0084,Khách sạn 5 sao 12 Hùng Vương Đà Lạt,GIẢ ĐỊNH; Khách sạn 5 sao; Vị trí; khách sạn kết thúc vòng đời vận hành. Do đó Bộ phận đầu tư sẽ tính; khách sạn 5 tầng + 2 hầm,insufficient_project_evidence,"[] P.ĐT xin báo cáo Sếp Admin 01 về dự án Khách sạn 5 sao tại đường 12 Hùng Vương, TP Đà Lạt, Tỉnh Lâm Đồng như sau: I. SƠ BỘ VỀ DỰ ÁN Vị trí: 12 Hùng Vương, TP Đà Lạt, Tỉnh Lâm Đồng (Map: https://maps.app.goo.gl/6iyNdteYfVyyT9Xy9) Pháp lý: Đất ở, thời hạn sử dụng đất: lâu dài Quy hoạch: Được quy hoạch làm khách sạn 5 tầng + 2 hầm, tính theo phương án 159 phòng. II. ĐÁNH GIÁ HIỆU QUẢ DỰ ÁN GIẢ ĐỊNH: 1. Phương án kinh doanh (Theo anh David Cường) 2. Tổng Mức Đầu Tư Dự Án: Hiện chưa có TMĐT nên BP Đầu tư giả định gồm có CPXD và tiền đất Nhận xét: Do quỹ đất là đất TMDV có thời hạn sử dụng lâu dài, giá trị quyền sử dụng đất không bị giảm sau khi dự án khách sạn kết thúc vòng đời vận hành. Do đó Bộ phận đầu tư sẽ tính theo 2 phương án: Phương án có đất Phương án không có đất (đánh giá tỷ suất lợi nhuận dựa trên chi phí đầu tư xây dựng ban đầu) a) Hiệu quả 2 phương án b) Độ nhạy Độ nhạy TMĐT/Phòng (bao gồm VAT)/phòng và Giá thuê (bao gồm VAT) đối với PA bao gồm đất Độ nhạy TMĐT/Phòng (Bao gồm VAT)/phòng và Giá thuê (bao gồm VAT) đối với PA không bao gồm đất Ủa chỗ giá bán đất là sao nhỉ by Admin 01"
BDS-CURATED-0305,Minh Ngọc,Minh Ngọc,insufficient_project_evidence,"[] Báo cáo DA Minh Ngọc, CMT8, Q3.pdf 10°47'12.2""N 106°40'02.0""E · 588/c2 Đ. Cách Mạng Tháng 8, Phường 11, Quận 3, Thành phố Hồ Chí Minh 760000, Vietnam 588/c2 Đ. Cách Mạng Tháng 8, Phường 11, Quận 3, Thành phố Hồ Chí Minh 760000, Vietnam goo.gl"
BDS-CURATED-0195,The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm,The Sang Residence đang gần hoàn thành xây dựng; của mình. image by Unknown User,name_missing_or_sentence,[2022-08-10] Quy Vo-PTDT 8/10/2022 10:54 AM Dự án The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm Kiệt và khoảng cách đi ra biển Mỹ Khê khoảng 1.2-1.4 km không lợi thế hơn so với dự án của mình. image by Unknown User
BDS-CURATED-0194,Swanbay 456ha hiện Dic đã chuyển nhượng lại các dự án thành phần cho các chủ đầu tư khác nên có nhiều dự án co,Swanbay 456ha hiện Dic đã chuyển nhượng lại các dự án thành phần cho cá; con. Bên Aqua cũng khá nhiều phân khu. Team thu thập,name_missing_or_sentence,"[2023-06-05] Huy M - IM 6/5/2023 12:25 PM Bên dự án Swanbay 456ha hiện Dic đã chuyển nhượng lại các dự án thành phần cho các chủ đầu tư khác nên có nhiều dự án con. Bên Aqua cũng khá nhiều phân khu. Team thu thập giá các loại hình nhà phố, shophouse, villa. Ngày mai sẽ gửi tổng hợp so sánh báo cáo Tuấn nhé. ok by Unknown User"
BDS-CURATED-0173,mình lên gia tăng hiệu quả đầu tư vì không tốn thêm bộ máy vận hành,mình lên gia tăng hiệu quả đầu tư vì không tốn thêm bộ máy vận hành. Và,narrative_sentence_name,[2023-04-26] Huy M - IM 4/26/2023 10:10 AM Anh có đề xuất nếu được mình xin thêm 75ha bên cạnh để scale dự án mình lên gia tăng hiệu quả đầu tư vì không tốn thêm bộ máy vận hành. Và sẽ ăn theo được khu Vsip khi họ phát triển Link https://goo.gl/maps/nSTM1wgMZyyzcAhg9 by Unknown User
BDS-CURATED-0205,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước t; này. Nên chưa rõ lắm về chi phí 1.5 trđ Tuấn đang đề cập à image by Unk; kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san l,name_missing_or_sentence,"[2023-06-16] Huy M - IM 6/16/2023 9:24 PM Edited Lúc đi vẫn chưa có thông tin cao độ về dự án khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này. Nên chưa rõ lắm về chi phí 1.5 trđ Tuấn đang đề cập à image by Unknown User, has an attachment."
BDS-CURATED-0179,tuy đạt hiệu quả đầu tư về mặt tính toán nhưng sẽ bị vướng mắc về Pháp lý đất (đất SKC bị hết hạn,tuy đạt hiệu quả đầu tư về mặt tính toán nhưng sẽ bị vướng mắc về Pháp; chưa; Nhờ a Nghiệp check ply a by Unknown User --- [2024-12-06] Huy M - IM 12,name_missing_or_sentence; narrative_sentence_name,"[2024-12-06] Huy M - IM 12/6/2024 8:05 AM Translate Dự án tuy đạt hiệu quả đầu tư về mặt tính toán nhưng sẽ bị vướng mắc về Pháp lý đất (đất SKC bị hết hạn, không gia hạn được do không phù hợp quy hoạch=> bị thu hồi), dự án chưa được phê duyệt chủ chương đầu tư, Công ty Việt An chưa có QSDĐ hợp pháp nên sẽ có thể phải thực hiện đấu thấu. Chi tiết nội dung này phần đề xuất và báo cáo pháp lý dự án Nhờ a Nghiệp check ply a by Unknown User --- [2024-12-06] Huy M - IM 12/6/2024 8:05 AM Translate Dự án tuy đạt hiệu quả đầu tư về mặt tính toán nhưng sẽ bị vướng mắc về Pháp lý đất (đất SKC bị hết hạn, không gia hạn được do không phù hợp quy hoạch=> bị thu hồi), dự án chưa được phê duyệt chủ chương đầu tư, Công ty Việt An chưa có QSDĐ hợp pháp nên"
BDS-CURATED-0198,cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơn,cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cậ,report_or_scenario_subject,"[2026-05-27] Admin 01 5/27/2026 4:35 PM Với chi phí dự phòng cũng cao hơn Về chi phí xây dựng: -Đối với khối cao tầng, hiện phương án thiết kế từ P.QH đang theo hướng tối ưu chi phí xây dựng, gồm: chỉ bố trí 01 tầng hầm và khối tháp cao khoảng 35–40 tầng, đồng thời sử dụng giải pháp để xe nổi. => Vì vậy, chi phí xây dựng dự kiến sẽ không quá nặng như các dự án cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơn, P.ĐT sẽ phối hợp cung cấp thêm thông tin đầu vào để P.QS tính toán và cập nhật lại chi phí xây dựng cụ thể ạ Anh nghĩ nên tăng cp bán hàng đi, ngoài đảo... by Admin 01"
BDS-CURATED-0042,có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ,có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ; GS Metro City; Zeitgeist khoảng 600m - Hiện trạng đất trống (theo quan sát vệ tinh); Chung cư trung cao cấp - 1 sàn TMDV (giá thuê khoán $8/m2/tháng,narrative_sentence_name,"[2022-08-26] Trieu Nguyen-PTDT 8/26/2022 2:10 PM Edited Dear anh Tuan Tran-CEO, Anh Binh Vo-GD-PTDT và Mi đã gặp bên chào bán là công ty Anh Tuấn để lấy thông tin sơ bộ 2 dự án 3.4ha và 3ha, thông tin cụ thể: A/ Dự án 3.4ha tại đường Nguyễn Hữu Thọ, Nhà Bè, TPHCM có giá chào 589 tỷ (17tr/m2 đất): 1. Vị trí và hiện trạng: - Dự án có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ, Nhà Bè, TPHCM, cách đường Nguyễn Văn Linh, Q7 khoảng 5km, cách trung tâm Q1 khoảng 11km, cách sân bay Tân Sơn Nhất khoảng 17km - Nằm đối diện dự án GS Metro City, cách dự án Zeitgeist khoảng 600m - Hiện trạng đất trống (theo quan sát vệ tinh), có chiều sâu so với đường Nguyễn Hữu Thọ khoảng 380m 2. Pháp lý đất: - Chưa có hồ sơ cụ thể - Bản vẽ hiện trạng: 34729m2 đất nông 3. Pháp lý đầu tư: chưa có 4. Pháp lý quy hoạch: - QH 1.2000: + Đất thương mại 793.62m2 (2.29%) + Đất chung cư: 22266.33m2 (64.11%), HSSD 3.85 - 4.93 lần, MĐXD 20%, 18 - 23 tầng cao, dân số 2448 + Hành lang điện: 74.07m2 (0.21%) + Đất giao thông: 11595m2 (33.39%) 5. Pháp lý xây dựng: Chưa có 6. Loại hình phát triển: Chung cư trung cao cấp - 1 sàn TMDV (giá thuê khoán $8/m2/tháng có VAT) và 26 căn shop thương mại (giá bán trung bình 70tr/m2 sàn thôn"
BDS-CURATED-0217,phân lô bán nền ở phường Long Phước ạ Vị trí dự án,phân lô bán nền ở phường Long Phước ạ Vị trí dự án,narrative_sentence_name,[] Dạ em gửi định vị 2 dự án phân lô bán nền ở phường Long Phước ạ Vị trí dự án: ViệtNhân1234: https://maps.app.goo.gl/JgiGYy1CTvYwjKz58 Blue Diamond Riverside: https://maps.app.goo.gl/XvU1q69F5AkAa2Br9
BDS-CURATED-0350,theo các phân kỳ,theo các phân kỳ như sau; NOXH,chat_or_attachment_subject,"[] P.ĐT báo cáo anh Mr Mike1 -CEO, bảng FS Phú Quang cập nhật theo phương án NOTM thay thế NOXH: 1. Các giả định thay đổi trong bài tính: - Giá bán và chi phí được cập nhật: Giá bán tham chiếu theo báo cáo thị trường của P.RnD, chi phí tính tăng lên khoảng 10% để phù hợp với tốc độ trượt giá và tình hình xây dựng hiện tại - Tiền sử dụng đất: Bài tính tiền sử dụng đất cập nhật lại giá thị trường (lên khoảng 50tr/m2) để làm số liệu đầu vào, đồng thời tính toán lại theo quy hoạch mới của P.TKQH. P.ĐT đang giả định thời điểm công ty được giao đất và xác định nghĩa vụ tài chính đợt 2 vào năm 2027. Ngoài ra P.ĐT cũng đã ước tính số tiền đối tác phải đóng cho lần giao đất đợt 1 để lấy số khấu trừ cho tiền sử dụng đất đợt 2. - Quy hoạch: P.ĐT đang tính 2 phương án: PA1: NOXH được chuyển thành khu NOTM thấp tầng PA2: NOXH được chuyển thành khu NOTM cao tầng. - Bài toán kinh doanh: Định hướng P.ĐT đề xuất phát triển dự án theo các phân kỳ như sau: + Triển khai phân khu cao tầng trước (có thể kết hợp bán 1 số khu thấp tầng gần công viên chính) + Xây dựng nhà thấp tầng, biệt thự và bán sau cùng để đảm bảo giá trị mang lại cho CĐT cao nhất và giá bán cũng có thể đạt mức maximum. 2. Tiến độ triển k"
BDS-CURATED-0301,tại Đà Lạt vào ngày 09-11,Khách sạn,insufficient_project_evidence,"[] P.ĐT gửi anh Tuan Tran-CEO lịch đăng ký xe công ty đi công tác Khảo sát thị trường Khách sạn tại Đà Lạt vào ngày 09-11.08.2022. Anh duyệt giúp em, để em báo bộ phận điều x... by Thao L - INVT"
BDS-CURATED-0106,KDC An Tôn theo 02 phương án quy hoạch,KDC An Tôn; NOXH 6 tầng (391 căn); quỹ đất NOXH -> NLK và NBT; NOXH (Chung cư); NOXH -> Nhà LK,report_or_scenario_subject,"[] P.ĐT báo cáo Sếp Admin 01 về hiệu quả dự án KDC An Tôn theo 02 phương án quy hoạch như sau: I. QUY HOẠCH 02 PHƯƠNG ÁN PA 1: Xây dựng NOXH 6 tầng (391 căn), 122 NLK (nhà liên kế) và 111 NBT (nhà biệt thự). PA 2 : Chuyển đổi quỹ đất NOXH -> NLK và NBT, gồm 134 NLK (tăng thêm 12 căn) và 165 NBT (tăng 54 căn). Lý do có PA 2: Tối ưu hóa quỹ đất, tăng giá trị thương mại cho toàn dự án. Nội dung PA1 NOXH (Chung cư), Nhà LK, BT PA2 Chuyển NOXH -> Nhà LK, BT Ghi Chú NOXH 391 căn NOXH 0 căn NOXH, +54 NBT, 12 NLK Nhà liên kế 122 căn, 4 tầng, DT đất 105m2/nền 134 căn, 3 tầng, DT đất 105m2/nền Nhà biệt thự 111 căn, 3 tầng, DT đất 276m2/nền 153 căn, 3 tầng, DT đất 276 m2/nền Tổng 391 căn NOXH, 233 căn nhà thấp tầng 287 căn nhà thấp tầng II. SO SÁNH CHỈ TIÊU TÀI CHÍNH 02 PHƯƠNG ÁN (chi tiết chi phí và doanh thu sẽ được đính kèm ở bảng tổng hợp) Trong đó, các giả định và cơ sở tính toán của phòng: Chi phí xây dựng tính toán dựa vào suất vốn đầu tư được công bố năm 2026, có điều chỉnh tỷ lệ về mức độ hoàn thiện (xây nhà hoàn thiện mặt ngoài, thô bên trong) và yếu tố địa hình ở Đà Lạt Tiền sử dụng đất tính theo phương pháp thặng dư, đơn giá đất ở khoảng 29 tr/m2, gấp 3,4 lần đơn giá đất nhà nước đườ --- [] P.ĐT báo cáo Sếp Admin 01 về hiệu quả dự án KDC An Tôn theo 02 phương án quy hoạch như sau: I. QUY HOẠCH 02 PHƯƠNG ÁN PA 1: Xây dựng NOXH 6 tầng (391 căn), 122 NLK (nhà liên kế) và 111 NBT (nhà biệt thự). PA 2 : Chuyển đổi quỹ đất NOXH -> NLK và NBT, gồm 134 NLK (tăng thêm 12 căn) và 165 NBT (tăng 54 căn). Lý do có PA 2: Tối ưu hóa quỹ đất, tăng giá trị thương mại cho toàn dự án. Nội du"
BDS-CURATED-0290,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em,name_missing_or_sentence; narrative_sentence_name,[2023-04-26] Huy M - IM 4/26/2023 10:30 AM Đường kết nối chính ra Hải Phòng từ dự án mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra ... by Unknown User
BDS-CURATED-0175,này hồi xưa mình có thông tin nhưng sau đó đề xuất là không quan tâm sâu do có 2 nhược điểm lớn là,này hồi xưa mình; làm khu cao tầng nhưng; quy hoạch; mà phải đi một lối khác và việc; sẽ gây ra tiếng ồn rất lớn. image by Huy M - IM,name_missing_or_sentence; report_or_scenario_subject,[2023-09-07] Huy M - IM 9/7/2023 5:14 PM Dự án này hồi xưa mình có thông tin nhưng sau đó đề xuất là không quan tâm sâu do có 2 nhược điểm lớn là : Dự án làm khu cao tầng nhưng có khu mộ rất lớn ở sát ngây phía sau 2. Ngay phía trong ranh dự án quy hoạch có đường sắt cắt ngang qua chia làm 2 phần thì phần bên trong không tiếp cận được từ lối chính của dự án mà phải đi một lối khác và việc có đường sắt cắt ngang ngây chính giữa dự án sẽ gây ra tiếng ồn rất lớn. image by Huy M - IM
BDS-CURATED-0262,tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote,tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các; tiền M&A này Begin quote,name_missing_or_sentence,"[2022-08-22] Binh Vo-GD-PTDT 8/22/2022 2:49 PM do team đang tập trung làm phân tích nhanh các dự án tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote, Binh Vo-GD-PTDT, 8/22/2022 2:4... by Ngoc V - ASST."
BDS-CURATED-0224,đang vận hành của Tập đoàn là 5% -8%,khách sạn đang vận hành của Tập đoàn là 5% -8%,insufficient_project_evidence,"[2025-06-29] Thao L - INVT 6/29/2025 4:35 PM Edited Translate EBITDA được tính bằng cách lấy tổng doanh thu trừ các chi phí vận hành trực tiếp (như chi phí phòng, F&B, điện, nước…) để ra GOP (47% - tỷ lệ Mr. David đề xuất). Từ GOP, tiếp tục trừ chi phí quản lý, chi phí khác… (chiếm khoảng 8% - tỷ lệ này đã trao đổi với Ms. Hana, hiện theo các khách sạn đang vận hành của Tập đoàn là 5% -8%, để thận trọng P.DT đang tính 8%) để ra EBITDA, tương đương 39% doanh thu ạ Adr so với serene sao by Unknown User"
BDS-CURATED-0303,được xác định bằng giá vốn ban đầu,được xác định bằng,narrative_sentence_name,"[] Dạ trong phương án có đất, khi kết thúc vòng đời dự án, Phòng Đầu tư giả định giá trị thanh lý đất tại thời điểm kết thúc vòng đợi dự án được xác định bằng giá vốn ban đầu, tăng trưởng với tốc độ 5%/năm ạ Begin quote, Admin 01, 4/13/2026 5:10 PM, C... by Hoa D - CVDT 4/13 5:14 PM Hoa D - CVDT"
BDS-CURATED-0345,Phú Gia Khiêm với 02 phương án,Phú Gia Khiêm; A&K vào Q1.2025 và đơn,report_or_scenario_subject,"[2025-10-01] Thao L - INVT 10/1/2025 5:49 PM Translate K.ĐT gửi anh Mr Mike1 -CEO về cập nhật dự án Phú Gia Khiêm với 02 phương án như sau: A. PHƯƠNG ÁN CĂN HỘ + DÃY SHOPHOUSE LIỀN KỀ (CHUYỂN OFFICETEL THÀNH THẤP TẦNG) 1. TỔNG CHI PHÍ DỰ ÁN (VAT): 5,025 tỷ - Tổng mức đầu tư: 3,883 tỷ, trong đó: + Chi phí tiền sử dụng đất thấp nhất: 712 tỷ (Đơn giá đóng TSDĐ của PGK gấp 4 lần đơn giá Nhà nước đường Bình Chuẩn 67 = tỷ lệ giữa đơn giá theo văn bản Phê duyệt đơn giá đất để tính TSDĐ của dự án A&K vào Q1.2025 và đơn giá nhà nước đoạn đường tọa lạc của dự án A&K = 4 lần) – Tạm tính vào thời điểm 2025 + Suất xây dựng căn hộ allin (VAT): 13tr/m2 sàn + Suất xây dựng Shophouse liên kế (VAT): 6tr/m2 sàn - Chi phí bán hàng (VAT) : 787 tỷ ~ 17% Doanh thu chưa VAT 2. TỔNG DOANH THU DỰ ÁN (VAT): 5,187 TỶ - Đơn giá trung bình căn hộ (chưa VAT, tim tường): 42.5tr/m2 sàn - Đơn giá trung bình Shophouse khối cao tầng (chưa VAT, tim tường): 70tr/m2 sàn - Đơn giá trung bình Shophouse liên kế (chưa VAT, gồm đất + nhà): 110tr/m2 đất 3. CƠ CẤU VỐN: - Vốn chủ sở hữu: 33.1% - Vốn vay: 38.5% - Vốn huy động từ khách hàng: 28.4% 4. HIỆU QUẢ TÀI CHÍNH - Lợi nhuận trước thuế: 358 tỷ - Lợi nhuận sau thuế: 162 tỷ - Lợi nhuận tr"
BDS-CURATED-0338,PGK phương án 900 tỷ,PGK phương án 900 tỷ; chưa đạt hiệu quả đầu tư,report_or_scenario_subject,"[2024-09-17] Trieu Nguyen-PTDT 9/17/2024 5:27 PM Edited Translate Em gửi anh hiệu quả dự án PGK phương án 900 tỷ: + LNTT / TMĐT : 14,15% + NPV = -10 tỷ + IRR = 10,7% + Thời gian hoàn vốn: 4,75 năm => Dự án chưa đạt hiệu quả đầu tư Giá vốn bao nhiêu thì ổn, em cho chạy các m... by Unknown User"
BDS-CURATED-0108,Suối Nhum với giá 1180 tỷ theo hình thức chuyển nhượng 100% cổ phần cty với hiện trạng có Quy hoạch mới dự kiế,Suối Nhum; KĐT gửi anh Tuan Tran-CEO; KĐT đề xuất xúc tiến làm việc,name_missing_or_sentence,[2022-08-30] Trieu Nguyen-PTDT 8/30/2022 6:29 PM Edited KĐT gửi anh Tuan Tran-CEO: Phía đối tác chào bán lại dự án Suối Nhum với giá 1180 tỷ theo hình thức chuyển nhượng 100% cổ phần cty với hiện trạng có Quy hoạch mới dự kiến được điều chịnh như sau: Kết quả bảng tính theo quy hoạch mới có IRR là 23.4% (đã dự tính đóng thêm tiền sử dụng đất được miển giảm 20% theo Bảng giá đất năm 2013 là 25 tỷ) => KĐT đề xuất xúc tiến làm việc với đối tác để nhận chuyển nhượng công ty sở hữu dự án
BDS-CURATED-0304,Bale,Bale,insufficient_project_evidence,"[] Báo cáo DA Bale, Phan Thiết, Bình Thuận.pdf 10°57'01.9""N 108°11'59.7""E · 69 Nguyễn Đình Chiểu, khu phố 1, Thành phố Phan Thiết, Bình Thuận, Vietnam 69 Nguyễn Đình Chiểu, khu phố 1, Thành phố Phan Thiết, Bình Thuận, Vietnam goo.gl image Nguồn: Mr Chương by Unknown User"
BDS-CURATED-0103,Hội An Riverside Resort & Spa theo Concept Lamanon và giá kinh doanh của anh David Cường cung cấp,Hội An Riverside Resort & Spa; đạt hiệu quả; Resort & Spa; khách sạn và 20 phòng Villa (không thay đổi) 2/ Suất đầu tư Chi phí đầu tư (gồm,name_missing_or_sentence,"[] Phòng ĐT báo cáo Sếp Admin 01 về cập nhật FS dự án Hội An Riverside Resort & Spa theo Concept Lamanon và giá kinh doanh của anh David Cường cung cấp, như sau: 1/ Cơ cấu phòng: 125 phòng gồm 105 phòng khách sạn và 20 phòng Villa (không thay đổi) 2/ Suất đầu tư Chi phí đầu tư (gồm VAT) Tháng 4/2026 Tháng 12/2024 Suất vốn đầu tư /key 2,7 tỷ/key 2,3 tỷ/key Đơn giá All - in 17,8 tr/m2 15 tr/m2 Tổng chi phí đầu tư 377 tỷ đồng 303 tỷ đồng 3/Giá bán, tỷ lệ lấp đầy, chi phí vận hành: Giá kinh doanh Tháng 4/2026 Tháng 12/2024 Giá phòng khách sạn 2,97 triệu/phòng 2,7 triệu/phòng Giá phòng Villa 9,27 triệu/phòng 8 triệu/phòng Công suất 65%,70%,72%,80% 60%,65%,70%, 75%, 80% Doanh thu khác 31% 35% Giá bình quân 150 USD (tỷ giá 27.000 đồng) 4/Hiệu quả đầu tư Chỉ tiêu Tháng 4/2026 Tháng 12/2024 IRR 17.1% 17.1% NPV 75 tỷ đồng 104 tỷ đồng Thời gian hoàn vốn 7 năm 9 năm Do concept mới chưa có suất vốn đầu tư nên phòng đang tạm tính theo suất vốn chuẩn 5 sao mức đầu tư cao cấp ~ 2,7 tỷ/key và có tính độ nhạy hiệu quả thay đổi theo suất vốn đầu tư, như sau: Dựa vào bảng độ nhạy thì dự án đạt hiệu quả với giới hạn suất vốn đầu tư/key tối đa ~2,9 tỷ/key, tương đương với đơn giá xây dựng all-in khoảng 19"
BDS-CURATED-0069,đã được chấp thuận đầu tư dự án và đã được gia hạn tiến độ 02 năm kể từ ngày được cấp phép xây dựng - Hiện chủ,sẽ bị chấm dứt hoạt động nếu nhà đầu tư không ký quỹ hoặc không; liền kề),name_missing_or_sentence,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về việc cập nhật hiệu quả tài chính và pháp lý dự án 2,3ha Bình Điền – Bình Chánh, sau khi phòng Pháp lý và phòng Quy hoạch gặp đối tác như sau: 1/ Vị trí: - Cách Chợ Đầu Mối Bình Điền khoảng 400m, cách ranh Quận 8 và huyện Bình Chánh khoảng 150m, cách UBND huyện Bình Chánh khoảng 3,2km, cách nút giao Vành Đai 2 - Nguyễn Văn Linh khoảng 2,2km - Tiềm năng trong tương lai: + Cách bến xe miền Tây mới khoảng 1,5km + Nằm giữa trung tâm lưu thông hàng hóa I (khu E -115ha) và trung tâm lưu thông hàng hóa II (khu D - 85ha) thuộc khu đô thị Phú Mỹ Hưng => Dự kiến 30/04/2025 hoàn tất việc giải phóng đền bù + Cách các nhà ga thuộc tuyến Metro line 7 trong bán kính 500m 2/ Pháp lý 2.1/ Phòng Pháp lý - Dự án đã được chấp thuận đầu tư dự án và đã được gia hạn tiến độ 02 năm kể từ ngày được cấp phép xây dựng - Hiện chủ đầu tư chưa thực hiện ký quỹ, dự án sẽ bị chấm dứt hoạt động nếu nhà đầu tư không ký quỹ hoặc không có bảo lãnh nghĩa vụ ký quỹ (mức ký quỹ là 1%/ Vốn đầu tư dự án) - Phối hợp đầu tư hạ tầng kỹ thuật và giao thông theo nguyên tắc 50 – 50 với công ty Phú Mỹ Lợi (dự án liền kề) - Tại thời điểm này, công ty Thuận Hưng quản lý sử dụng 02 vị trí đất và thự"
BDS-CURATED-0146,Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn,Holiday Beach; đầu vào; không hiệu quả + Phương án tạm khai thác 7 năm; không hiệu quả + Phương án tạm khai thác 10 năm; khách sạn tạm thời trong thời gian ngắn,name_missing_or_sentence; report_or_scenario_subject,"[2024-09-14] Unknown User 9/14/2024 11:54 AM P.Đầu tư gửi anh Mr Mike1 -CEO Bảng tính toán hiệu quả dự án Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn: 1/ Các giả định trong bảng tính: + Doanh thu và chi phí hoạt động được căn cứ theo phương án kinh doanh của Mr. Cường – GM 📷 + … Phương án tạm tính bài toán đầu tư của HB 2 à K.ĐT báo cáo anh Mr Mike1 -CEO về thị... by Thao L - INVT, has an attachment. --- [2024-09-14] Trieu Nguyen-PTDT 9/14/2024 11:54 AM Translate P.Đầu tư gửi anh Mr Mike1 -CEO Bảng tính toán hiệu quả dự án Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn: 1/ Các giả định trong bảng tính: + Doanh thu và chi phí hoạt động được căn cứ theo phương án kinh doanh của Mr. Cường – GM + Chi phi hoàn thiện công trình từ thời điểm hiện tại đến lúc hoạt động kinh doanh: 198 tỷ có VAT được cung cấp bởi phòng QS + Bảng tính không tính chi phí mua dự án đầu vào, chi phí hiện tại đã đầu tư vào công trình 524,8 tỷ (theo số liệu P. Tài chính cung cấp) + Bảng tính chưa tính toán các phần chi phí liên quan đến chi phí phạt, xử lý và khắc phục các sai phạm hiện có của công trình xây dựng. Hiện tại chưa ước tính được các chi phí phát sinh và các điều chỉnh giảm diện tích xây dựng và công năng hoạt động của công trình. => Do đó phương án đang tính toán là phương án lạc quan nhất về mặt chi phí và hiện trạng công trình 2/ Kết quả tính toán: + Phương án tạm khai thác 5 năm: NPV < - 50,78 tỷ , IRR 0,98% => Dự án không hiệu quả + Phương án tạm khai thác 7 năm: NPV < - 2,17 tỷ, I"
BDS-CURATED-0124,(giá bán quỹ đất bao gồm cam kết của đối tác sẽ hỗ trợ phần đất đi vào dự án) với chi phí làm đường là 1tr/m2,quỹ đất bao; NOXH 12,name_missing_or_sentence,"[2022-09-26] Thao L - INVT 9/26/2022 5:31 PM Phương án tính toán: + Tiền chuyển mục đích sử dụng đất tạm tính là: 12tr/m2 cho phần đất thương phẩm (trừ NOXH, tính thoe phương pháp thặng dư, gấp 1.4 lần đơn giá nhà nước). + Khi đền bù giải phóng mặt bằng sẽ phải mua trọn thửa và có phần sẽ nằm ngoài ranh dự án. Tạm định giá đầu ra phần đất nông nghiệp nằm ngoài ranh dự án, được QH là đất ở với diện tích là 0,87ha với đơn giá là 14tr/m2. + Làm đường đi vào dự án (giá bán quỹ đất bao gồm cam kết của đối tác sẽ hỗ trợ phần đất đi vào dự án) với chi phí làm đường là 1tr/m2 cho 1,8ha diện tích làm đường. + Bảng cơ cấu đất: Hạng mục đất Diện tích đất (m2) Tỷ lệ đất (%) Đất ngoài ranh nghiên cứu 42,474.47 24.7% Đất cây xanh tập trung 5,512.00 3.2% Đất NN (QH đất ở hiện hữu chỉnh trang) 8,710.63 5.1% Đất giao thông ngoại khu 28,251.84 16.5% Đất trong ranh nghiên cứu 129,180.37 75.3% Nhóm đất ở thấp tầng 123,054.00 71.69% Đất ở Thương mại 12,305.40 7.17% Đất ở nội khu 36,916.20 21.51% NOXH 12,305.40 7.17% Cây xanh nội khu 2,461.08 1.43% Giao thông nội khu 57,589.27 33.55% Đất giáo dục 1,476.65 0.86% Đất giao thông phân khu vực 6,126.37 3.57% Tổng diện tích đất 171,654.84 100% Loại hình phát triển: + Nhà"
